cod_familiar_fam;n_pessoas_fam;qtd_pessoas_domic_fam
8156481704;3;3.0
8156488717;1;1.0
8156550889;3;3.0
8156558944;2;2.0
8156562380;1;1.0
8156591135;4;4.0
8156644867;2;2.0
8156696158;4;4.0
8156708423;3;3.0
8156804813;2;2.0
8156806867;1;1.0
8156830903;4;4.0
8156896599;2;2.0
8156935756;1;1.0
8156937457;2;2.0
8156984293;4;4.0
8156991583;3;3.0
8156994256;3;3.0
8157000831;4;3.0
8157010713;2;2.0
8157030153;2;2.0
8157111315;2;2.0
8157160600;3;3.0
8157169585;1;1.0
8157203279;2;2.0
8157238900;3;2.0
8157340004;5;5.0
8157363551;2;2.0
8157377188;1;1.0
8157503825;1;1.0
8157573017;2;2.0
8157629500;2;2.0
8157631904;3;3.0
8157640229;1;1.0
8157662540;1;1.0
8157740525;1;4.0
8157746051;1;1.0
8157747295;2;2.0
8157777607;1;1.0
8157796741;2;2.0
8157834260;1;1.0
8157968623;1;1.0
8157989892;1;1.0
8158007201;2;2.0
8158015301;3;3.0
8158045200;5;5.0
8158081274;3;3.0
8158117562;3;3.0
8158187692;2;2.0
8158195792;2;2.0
8158247261;2;2.0
8158269664;1;1.0
8158315950;1;1.0
8158340717;2;2.0
8158383106;2;2.0
8158399100;1;1.0
8158420907;3;3.0
8158421474;1;1.0
8158430708;2;8.0
8158431437;2;2.0
8158487068;1;1.0
8158552811;2;2.0
8158561489;2;2.0
8158582303;2;2.0
8158606091;3;3.0
8158641598;2;2.0
8158657087;1;1.0
8158665004;1;1.0
8158679803;2;2.0
8158707874;2;2.0
8158721516;1;1.0
8158786480;2;2.0
8158799540;4;4.0
8158810020;1;1.0
8158862845;1;1.0
8158896405;6;6.0
8158898017;1;1.0
8158913261;1;1.0
8158917259;3;3.0
8158923909;1;1.0
8158977316;2;2.0
8158998232;3;3.0
8159024681;2;2.0
8159026544;1;1.0
8159027869;4;4.0
8159043554;5;5.0
8159053606;2;2.0
8159058403;1;1.0
8159262000;1;1.0
8159266774;2;2.0
8159278004;2;2.0
8159279752;2;2.0
8159292503;3;3.0
8159367880;1;1.0
8159494645;3;3.0
8159536909;3;3.0
8159544685;1;1.0
8159632541;1;1.0
8159700725;4;4.0
8159740603;2;2.0
8159752440;1;1.0
8159775067;2;2.0
8159823649;1;1.0
8159842350;1;1.0
8160138458;2;2.0
8160149735;4;4.0
8160183160;3;3.0
8160211554;2;2.0
8160230346;4;4.0
8160234171;1;1.0
8160237510;2;1.0
8160269048;2;2.0
8160302606;1;1.0
8160314280;3;3.0
8160354827;1;1.0
8160357419;2;2.0
8160396589;3;3.0
8160409150;2;2.0
8160477074;1;1.0
8160496109;3;3.0
8160511868;3;3.0
8160517203;2;3.0
8160567731;1;1.0
8160576722;2;2.0
8160602235;1;1.0
8160861176;1;1.0
8160898177;1;1.0
8160899904;2;2.0
8160919948;2;2.0
8160924194;4;5.0
8160969619;1;1.0
8161045909;2;2.0
8161055378;2;2.0
8161200130;2;2.0
8161221642;1;1.0
8161241678;3;3.0
8161253684;3;3.0
8161255628;1;1.0
8161259100;2;2.0
8161267391;2;2.0
8161300356;3;3.0
8161329923;2;2.0
8161380449;3;3.0
8161416575;4;4.0
8161452458;3;3.0
8161469504;1;1.0
8161525277;2;2.0
8161541558;5;5.0
8161544220;3;2.0
8161547831;2;2.0
8161603170;2;2.0
8161682291;1;1.0
8161690987;1;1.0
8161749540;2;2.0
8161750980;2;2.0
8161798320;3;3.0
8161853878;3;3.0
8161938601;5;1.0
8161945560;1;1.0
8161963622;3;3.0
8161969906;2;2.0
8161990514;4;4.0
8162074880;1;1.0
8162083103;2;2.0
8162099875;1;1.0
8162108378;4;2.0
8162112219;2;2.0
8162151621;2;2.0
8162157239;2;2.0
8162172971;1;1.0
8162189432;6;6.0
8162223479;1;1.0
8162231730;2;2.0
8162250522;1;1.0
8162261648;3;3.0
8162306684;2;2.0
8162339850;3;3.0
8162352449;3;3.0
8162421602;2;2.0
8162522204;5;5.0
8162570519;1;1.0
8162581553;3;3.0
8162590978;1;1.0
8162623655;1;1.0
8162634932;4;4.0
8162694323;4;4.0
8162784233;1;1.0
8162885420;2;2.0
8163080981;1;1.0
8163081600;3;3.0
8163082410;2;2.0
8163085860;1;1.0
8163108401;2;2.0
8163153377;4;4.0
8163186542;2;2.0
8163204621;1;2.0
8163215585;1;1.0
8163264870;1;1.0
8163271906;1;1.0
8163275138;1;1.0
8163283580;6;6.0
8163376759;4;4.0
8163418001;1;1.0
8163425717;1;3.0
8163473878;1;1.0
8163476702;6;7.0
8163478675;1;1.0
8163490020;1;1.0
8163510404;2;2.0
8163536462;2;2.0
8163543248;1;1.0
8163554444;4;4.0
8163577576;1;1.0
8163627778;2;1.0
8163716010;2;2.0
8163745380;2;2.0
8163749458;3;3.0
8163808993;1;1.0
8163842660;2;2.0
8163902906;1;1.0
8163906812;1;1.0
8163911492;3;3.0
8163919396;1;1.0
8163923156;1;1.0
8163956593;1;1.0
8164035033;3;3.0
8164057436;2;2.0
8164101354;2;2.0
8164222224;3;3.0
8164238490;3;3.0
8164257362;1;1.0
8164286621;3;3.0
8164290300;3;3.0
8164305600;3;1.0
8164317527;1;1.0
8164345490;2;1.0
8164357820;1;1.0
8164362581;6;4.0
8164368946;3;3.0
8164382183;1;1.0
8164383074;3;3.0
8164402125;1;1.0
8164428787;1;1.0
8164498645;1;1.0
8164501026;1;1.0
8164516309;1;1.0
8164532177;1;1.0
8164561789;3;3.0
8164562750;1;1.0
8164590614;2;2.0
8164613339;1;1.0
8164621862;2;2.0
8164654795;3;3.0
8164759201;3;2.0
8164796077;1;1.0
8164808008;2;1.0
8164827304;2;2.0
8164828378;2;2.0
8164853488;1;1.0
8164857637;3;3.0
8164891142;1;1.0
8164957933;1;1.0
8165046527;2;2.0
8165244671;2;2.0
8165255444;1;1.0
8165361805;1;1.0
8165375776;2;2.0
8165514210;2;2.0
8165613626;2;2.0
8165645234;2;2.0
8165686429;3;3.0
8165719297;1;1.0
8165760254;1;1.0
8165799703;4;4.0
8165808478;1;1.0
8165810022;3;3.0
8165831534;1;1.0
8165832263;3;3.0
8165908260;2;2.0
8165916289;2;2.0
8165942280;1;1.0
8165943847;2;
8166019256;3;3.0
8166026708;4;4.0
8166027518;1;1.0
8166050170;2;2.0
8166144158;2;2.0
8166354390;3;3.0
8166369745;3;3.0
8166412349;3;3.0
8166436108;1;1.0
8166439549;4;4.0
8166473640;1;1.0
8166476827;2;2.0
8166500558;1;1.0
8166572117;4;4.0
8166607786;2;2.0
8166669110;1;1.0
8166703904;1;1.0
8166758130;2;2.0
8166772809;2;2.0
8166819619;3;3.0
8166854368;1;1.0
8166919249;1;1.0
8166972999;2;2.0
8166977010;1;1.0
8167031403;1;1.0
8167062392;1;1.0
8167082660;2;2.0
8167121747;1;1.0
8167141691;1;1.0
8167156702;2;2.0
8167234789;2;2.0
8167238695;3;3.0
8167241645;1;1.0
8167258297;2;2.0
8167357007;1;1.0
8167382974;4;4.0
8167383512;2;2.0
8167389987;2;2.0
8167394204;2;2.0
8167400972;3;3.0
8167445992;4;4.0
8167455955;2;2.0
8167464350;1;1.0
8167514471;2;2.0
8167526801;2;2.0
8167576825;2;2.0
8167592197;1;1.0
8167604039;3;3.0
8167618927;2;2.0
8167624226;4;4.0
8167630897;3;3.0
8167634299;2;3.0
8167686337;2;2.0
8167696561;1;1.0
8167699234;3;3.0
8167706036;4;4.0
8167729672;2;1.0
8167732037;3;3.0
8167740218;2;2.0
8167853330;2;1.0
8167916430;2;2.0
8167926664;2;2.0
8168067568;3;3.0
8168083415;1;1.0
8168093216;2;2.0
8168094107;2;2.0
8168106563;1;1.0
8168143507;3;3.0
8168161319;4;4.0
8168199804;3;3.0
8168236181;3;3.0
8168274601;4;4.0
8168367790;3;3.0
8168368762;1;1.0
8168411013;4;4.0
8168459806;1;1.0
8168471776;2;2.0
8168497732;4;4.0
8168513606;2;2.0
8168522869;1;1.0
8168555015;2;2.0
8168625323;1;1.0
8168635639;1;1.0
8168688678;1;1.0
8168696778;2;2.0
8168718178;2;2.0
8168786335;2;2.0
8168825250;5;5.0
8168828003;1;1.0
8168843665;2;2.0
8168859235;2;2.0
8168938704;1;1.0
8168959884;2;2.0
8175863935;1;1.0
8175881836;1;1.0
8175890908;2;2.0
8175910364;2;2.0
8175911840;2;2.0
8175926449;1;1.0
8175982357;2;2.0
8175997974;2;2.0
8176015202;2;2.0
8176029254;2;2.0
8176065560;3;3.0
8176219894;5;5.0
8176237876;2;2.0
8176263443;5;5.0
8176316156;2;2.0
8176334723;3;3.0
8176336009;1;1.0
8176373893;3;3.0
8176377295;2;2.0
8176400610;3;3.0
8176430528;3;3.0
8176477320;1;1.0
8176498246;1;1.0
8176500755;1;1.0
8176522481;3;3.0
8176526398;4;4.0
8176529141;3;3.0
8176543306;3;3.0
8176561118;1;1.0
8176645800;2;2.0
8176647853;1;1.0
8176652695;1;1.0
8176653152;3;3.0
8176653403;2;2.0
8176658383;4;4.0
8176702110;1;1.0
8176712850;1;1.0
8176737500;2;2.0
8176822957;2;2.0
8176888974;3;3.0
8168964454;4;4.0
8169037514;2;2.0
8169095123;3;3.0
8169180589;4;4.0
8169188806;1;1.0
8169285763;2;2.0
8169292549;4;4.0
8169296374;2;2.0
8169324688;3;3.0
8169328241;1;1.0
8169348358;2;2.0
8169375754;3;3.0
8169400295;1;1.0
8169406226;2;2.0
8169460603;3;3.0
8169494508;1;1.0
8169495229;1;1.0
8169499488;1;1.0
8169510120;1;1.0
8169512417;2;2.0
8169545692;5;4.0
8169567823;4;4.0
8169568986;1;2.0
8169586020;1;1.0
8169591619;3;3.0
8169618401;1;1.0
8169619564;4;4.0
8169721920;3;3.0
8169767164;4;4.0
8169800390;4;4.0
8169800471;1;1.0
8169874912;3;3.0
8169918715;4;4.0
8169962889;3;3.0
8169989574;1;1.0
8170017270;2;2.0
8170078903;1;1.0
8170095158;2;2.0
8170132452;3;3.0
8170159652;2;2.0
8170178525;2;2.0
8170181747;4;3.0
8170183367;5;5.0
8170193753;1;1.0
8170279399;1;1.0
8170317908;3;1.0
8170389305;2;2.0
8170419239;2;2.0
8170476976;1;1.0
8170506638;1;1.0
8170514576;2;2.0
8170573742;4;4.0
8170581095;2;2.0
8170582733;3;3.0
8170614368;2;2.0
8170620333;1;1.0
8170670519;3;3.0
8170672562;2;1.0
8170735408;2;2.0
8170746191;3;3.0
8170746604;2;2.0
8170754453;3;3.0
8170756669;3;3.0
8170774640;1;1.0
8170850924;2;2.0
8170885558;2;2.0
8170896592;2;2.0
8170910684;2;1.0
8170968682;3;3.0
8171057519;2;2.0
8171068049;1;1.0
8171082548;1;1.0
8171097227;4;2.0
8171117600;3;3.0
8171141730;3;3.0
8171169740;3;3.0
8171207189;1;1.0
8171218709;3;3.0
8171228690;2;2.0
8171236600;2;2.0
8171254187;1;1.0
8171274021;2;2.0
8171280420;3;3.0
8171305601;1;1.0
8171308457;2;2.0
8171319491;2;2.0
8171364284;1;1.0
8171447732;2;2.0
8171458424;3;3.0
8171530559;1;1.0
8171542050;2;2.0
8171558488;4;4.0
8171595847;1;1.0
8171643752;1;2.0
8171655840;2;2.0
8171656307;2;2.0
8171690599;3;3.0
8171722970;2;2.0
8171757847;3;3.0
8171804276;1;1.0
8171898076;2;2.0
8171913563;1;1.0
8171921825;3;3.0
8171970605;2;2.0
8172007116;2;2.0
8172024983;1;1.0
8172032498;1;1.0
8172039409;1;1.0
8172054548;2;2.0
8172088604;4;4.0
8172132875;2;2.0
8172161549;1;1.0
8172184328;2;2.0
8172184913;1;1.0
8172261411;3;3.0
8172269749;2;2.0
8172287488;2;2.0
8172303513;4;5.0
8172347642;4;4.0
8172377630;2;2.0
8172400047;1;1.0
8172404891;2;2.0
8172527543;3;3.0
8172574037;2;1.0
8172582218;2;2.0
8172633734;3;3.0
8172651120;1;1.0
8172652445;1;1.0
8172658567;1;1.0
8172662831;2;2.0
8172663480;1;1.0
8172713339;1;1.0
8172808550;1;1.0
8172885890;1;1.0
8172941633;2;2.0
8172998406;2;2.0
8173179298;2;2.0
8173235112;3;3.0
8173249849;1;1.0
8173326851;4;3.0
8173330450;1;1.0
8173339910;1;1.0
8173357226;1;1.0
8173400504;1;1.0
8173417571;1;1.0
8173450862;2;2.0
8173494304;1;1.0
8173545308;2;2.0
8173659664;2;2.0
8173670390;1;1.0
8173719314;2;2.0
8173818649;1;1.0
8173828520;1;1.0
8173831823;1;1.0
8173835225;1;1.0
8173837007;3;3.0
8173852820;1;1.0
8173894078;2;2.0
8173924325;3;3.0
8173924759;1;1.0
8173932506;1;2.0
8173934398;4;4.0
8173953260;4;4.0
8173993726;3;3.0
8173994617;2;2.0
8174070303;2;2.0
8174086498;1;1.0
8174089080;2;2.0
8174117636;3;3.0
8174121587;2;2.0
8174163824;1;1.0
8174193146;3;3.0
8174214321;6;6.0
8174275037;2;2.0
8174313303;1;1.0
8174320431;5;5.0
8174388907;4;4.0
8174412557;1;1.0
8174422277;3;3.0
8174614699;3;3.0
8174626948;3;3.0
8174665684;2;2.0
8174695753;3;3.0
8174699660;2;2.0
8174741453;1;1.0
8174829709;1;1.0
8174868011;3;3.0
8174881387;1;1.0
8174935576;2;2.0
8174963600;2;2.0
8174994408;2;2.0
8175004053;1;1.0
8175005106;1;1.0
8175029129;1;1.0
8175030305;2;2.0
8175071168;3;3.0
8175094966;2;2.0
8175095342;1;1.0
8175097981;1;1.0
8175131080;1;1.0
8175149701;3;3.0
8175170573;1;1.0
8175172860;1;1.0
8175233249;2;2.0
8175264985;1;1.0
8175289384;1;1.0
8175304014;3;3.0
8175312629;2;2.0
8175315644;3;3.0
8175409380;2;2.0
8175459301;2;2.0
8175482893;2;2.0
8175489120;6;6.0
8175496177;1;1.0
8175535504;3;3.0
8175537116;3;3.0
8175581441;3;3.0
8175609125;4;4.0
8175631805;3;3.0
8175634316;1;1.0
8175651245;5;5.0
8175673567;2;2.0
8175693401;3;3.0
8175699019;4;4.0
8175748672;3;3.0
8175752009;2;2.0
8175759798;2;2.0
8175767111;3;3.0
8175771909;3;2.0
8175813679;1;1.0
8175818980;2;2.0
8175849355;1;1.0
8175852577;3;3.0
8176892904;1;1.0
8176984000;4;3.0
8176999881;3;2.0
8177008897;2;2.0
8177089285;3;3.0
8177157035;1;1.0
8177204645;2;2.0
8177253697;1;1.0
8184386737;2;2.0
8184425813;4;4.0
8184474784;1;1.0
8184556080;2;2.0
8184606877;2;2.0
8184618700;2;2.0
8184633173;2;2.0
8184865899;1;1.0
8184881584;4;4.0
8184936400;3;3.0
8184940939;4;4.0
8184984120;1;1.0
8184991762;1;1.0
8184993897;1;1.0
8185062889;1;1.0
8185103402;4;4.0
8185127417;3;3.0
8185145156;5;5.0
8185223564;1;1.0
8185240140;1;1.0
8185269122;1;1.0
8185334714;3;3.0
8185349401;1;1.0
8185416796;2;1.0
8185460183;1;1.0
8185461821;2;2.0
8185510385;1;1.0
8185536260;1;1.0
8185588228;1;1.0
8185665311;1;1.0
8185665583;1;1.0
8185666717;3;3.0
8185712336;1;1.0
8185736197;2;2.0
8185766932;1;1.0
8185917655;2;2.0
8185926808;4;3.0
8185941017;2;2.0
8185950270;1;1.0
8196495706;1;1.0
8196496354;1;1.0
8196525125;1;1.0
8196555547;3;2.0
8196559453;2;2.0
8196606125;4;4.0
8196629508;1;1.0
8196635575;3;3.0
8196662548;4;4.0
8196689900;3;1.0
8196726104;1;1.0
8196732341;1;1.0
8196767480;3;3.0
8196792913;2;2.0
8196843763;1;1.0
8196859848;1;1.0
8177258575;3;3.0
8177270354;2;2.0
8177295420;1;1.0
8177329421;2;2.0
8177414100;2;2.0
8177423606;3;3.0
8177562304;4;4.0
8177568680;1;1.0
8177585932;3;3.0
8177629654;2;2.0
8177652125;1;1.0
8177655574;3;1.0
8177672150;2;2.0
8177705938;3;1.0
8177709682;2;2.0
8177718754;2;2.0
8177722867;2;2.0
8177753827;3;3.0
8177768778;1;1.0
8177791834;3;3.0
8177796712;1;1.0
8177914340;1;1.0
8177955888;1;1.0
8178020459;2;2.0
8178030845;1;1.0
8178064588;3;3.0
8178066874;2;2.0
8178087600;1;1.0
8178092522;1;1.0
8178177005;1;1.0
8178188120;2;2.0
8178196492;1;1.0
8178237784;3;3.0
8178244640;2;2.0
8178275015;1;1.0
8178384574;1;1.0
8178428377;3;3.0
8178438844;1;1.0
8178449293;2;2.0
8178500825;2;2.0
8178527510;4;4.0
8178529807;1;1.0
8178530570;2;2.0
8178532948;3;3.0
8178659182;2;2.0
8178681781;2;2.0
8178682915;1;1.0
8178703696;1;1.0
8178764300;2;2.0
8178843862;3;3.0
8178864436;1;1.0
8178879891;3;3.0
8178905809;3;3.0
8178934825;1;1.0
8178947641;3;3.0
8179031357;2;2.0
8179058638;1;
8179106543;2;1.0
8179137694;1;1.0
8179140210;3;3.0
8179144399;4;2.0
8179147576;2;2.0
8179180433;2;2.0
8179228908;2;2.0
8179235866;2;2.0
8179264882;1;1.0
8179269094;4;4.0
8179278832;1;1.0
8179289524;4;4.0
8179299163;1;1.0
8179319105;3;3.0
8179344800;4;4.0
8179363864;1;1.0
8179636771;2;2.0
8179654087;4;4.0
8179679314;3;3.0
8179725529;4;4.0
8179764850;2;2.0
8179776433;3;3.0
8179787710;2;2.0
8179830233;1;1.0
8179881300;1;1.0
8179896250;1;1.0
8180031977;3;1.0
8180037312;2;2.0
8180048519;1;1.0
8180055485;2;2.0
8180065529;1;1.0
8180151794;1;1.0
8180186903;2;2.0
8180221830;2;2.0
8180262863;1;1.0
8180273717;2;2.0
8180304108;1;1.0
8180315908;3;3.0
8180324303;3;3.0
8180419789;2;2.0
8180426998;1;1.0
8180427021;2;2.0
8180468216;2;2.0
8180505863;3;3.0
8180514420;2;2.0
8180580300;1;1.0
8180583155;1;1.0
8180671364;5;5.0
8180682480;1;1.0
8180686205;2;2.0
8180687104;2;2.0
8180687520;1;1.0
8180704475;2;2.0
8180715590;3;3.0
8180740781;1;1.0
8180770699;4;4.0
8180774090;1;1.0
8180789527;2;2.0
8180889157;2;2.0
8180894746;4;4.0
8180910881;2;2.0
8180915255;1;1.0
8180930300;2;2.0
8180960471;1;1.0
8180998878;1;1.0
8181033531;3;3.0
8181035151;2;2.0
8181062205;1;1.0
8181073088;1;1.0
8181103335;4;2.0
8181108485;3;3.0
8181148940;1;1.0
8181159209;2;2.0
8181266552;2;2.0
8181315278;2;2.0
8181315430;3;3.0
8181328841;2;2.0
8181365534;3;3.0
8181381653;2;2.0
8181391454;3;3.0
8181402677;1;1.0
8181437977;2;2.0
8181538307;2;2.0
8181557603;4;4.0
8181570979;5;5.0
8181641078;2;2.0
8181650816;2;2.0
8181716426;3;3.0
8181719280;4;4.0
8181726650;2;2.0
8181785070;2;2.0
8181790316;2;2.0
8181804392;4;4.0
8181805798;2;3.0
8181812816;3;3.0
8181833813;3;3.0
8181869257;1;1.0
8181925858;2;2.0
8181964837;3;3.0
8181966961;1;1.0
8182027934;3;3.0
8182036763;3;3.0
8182069858;2;2.0
8182085543;2;3.0
8182098017;1;1.0
8182103207;2;2.0
8182144060;4;4.0
8182222559;1;1.0
8182224500;4;4.0
8182229308;3;3.0
8182274516;2;2.0
8182275679;2;2.0
8182356245;2;2.0
8182357802;3;2.0
8182388368;4;4.0
8182447550;2;2.0
8182531500;1;1.0
8182548586;2;2.0
8182551021;2;2.0
8182584892;2;2.0
8182631211;1;1.0
8182637414;1;1.0
8182654424;2;3.0
8182683874;3;3.0
8182692946;1;1.0
8182703735;2;2.0
8182757665;2;2.0
8182759285;1;1.0
8182898722;5;5.0
8182981387;4;4.0
8183006639;2;2.0
8183043917;2;2.0
8183059082;3;1.0
8183065058;3;3.0
8183071295;2;2.0
8183085598;1;1.0
8183099629;3;3.0
8183111181;3;1.0
8183140440;1;1.0
8183169775;1;1.0
8183205917;1;1.0
8183227309;2;2.0
8183256155;1;1.0
8183265146;3;3.0
8183268757;2;2.0
8183327273;3;3.0
8183450717;3;2.0
8183509975;2;2.0
8183572154;2;2.0
8183585132;1;1.0
8183716415;3;3.0
8183731058;3;3.0
8183742505;1;
8183753884;1;1.0
8183769969;5;5.0
8183776906;3;2.0
8183789560;1;1.0
8183801285;4;4.0
8183821715;5;5.0
8183843441;1;1.0
8183856772;1;1.0
8183862667;2;2.0
8183870686;1;1.0
8183880568;2;2.0
8183885101;3;3.0
8183888895;1;1.0
8183938078;1;1.0
8184101406;8;7.0
8184119887;3;3.0
8184155417;1;1.0
8184193009;1;1.0
8184251998;2;2.0
8184276800;3;3.0
8184298951;3;3.0
8184299508;1;1.0
8184307020;1;1.0
8184336209;3;3.0
8184383630;1;1.0
8186049215;2;2.0
8186074244;1;1.0
8186081887;3;3.0
8186112510;3;3.0
8186157450;1;1.0
8186174893;2;2.0
8186211250;4;4.0
8186224157;2;2.0
8186234896;1;1.0
8186250662;2;2.0
8186262245;3;3.0
8186501096;1;1.0
8186526595;3;3.0
8186530606;3;3.0
8186531912;2;2.0
8186541632;5;5.0
8186608052;3;3.0
8186641424;3;3.0
8186644601;1;1.0
8186698299;2;3.0
8186777164;2;1.0
8186807845;2;2.0
8186811281;1;1.0
8186830669;3;3.0
8186904379;4;4.0
8186916709;2;2.0
8186999574;1;1.0
8187007184;1;1.0
8187036443;2;2.0
8187041528;1;1.0
8187052996;3;3.0
8187059737;2;2.0
8187071516;4;3.0
8187088753;4;3.0
8187113103;3;3.0
8187181028;4;4.0
8187229080;2;2.0
8187237775;3;1.0
8187249609;1;1.0
8187249862;3;3.0
8187250011;4;4.0
8187256303;2;2.0
8187276320;2;2.0
8187289490;1;1.0
8187314516;1;1.0
8187342480;1;1.0
8187355115;2;1.0
8187396733;1;1.0
8187419881;2;2.0
8187476508;1;1.0
8187526106;2;2.0
8187597046;3;2.0
8187610166;3;3.0
8187644737;2;2.0
8187655186;3;3.0
8187667273;1;1.0
8187732865;1;1.0
8187732946;1;1.0
8187734302;4;4.0
8187743123;3;3.0
8187747544;1;1.0
8187809167;1;1.0
8187817933;4;4.0
8187821370;3;3.0
8188053406;3;3.0
8188053740;3;3.0
8188106100;7;6.0
8188126640;1;1.0
8188179680;1;1.0
8188242985;1;1.0
8188371955;1;1.0
8188416487;1;1.0
8188497460;1;1.0
8188578541;2;2.0
8188683841;3;3.0
8188736716;2;2.0
8188778478;1;1.0
8188856290;3;3.0
8188885045;3;3.0
8188903639;3;3.0
8189020943;2;2.0
8189084674;2;2.0
8189112473;5;5.0
8189156179;3;3.0
8189196472;3;3.0
8189285491;1;1.0
8189290657;2;1.0
8189295969;1;1.0
8189297406;2;2.0
8189354485;2;2.0
8189458345;2;1.0
8189467840;2;1.0
8189480430;1;1.0
8189485741;6;6.0
8189569252;2;1.0
8189577352;2;2.0
8189751212;3;3.0
8189776983;4;4.0
8189819119;1;1.0
8189861409;1;1.0
8189893602;2;2.0
8189893947;1;1.0
8189944100;3;3.0
8190187082;2;2.0
8190229699;3;3.0
8190272004;2;2.0
8190335103;4;4.0
8190377299;2;2.0
8190422693;2;2.0
8190437372;3;3.0
8190452681;1;1.0
8190508148;2;2.0
8190523538;3;3.0
8190561626;2;2.0
8190618407;1;1.0
8190698338;3;3.0
8190742507;1;1.0
8190757954;4;4.0
8190760319;1;1.0
8190781820;1;1.0
8190866818;4;4.0
8190914057;2;2.0
8190968220;1;1.0
8190973061;3;3.0
8190980190;1;1.0
8191015676;2;2.0
8191165724;1;1.0
8191203596;3;3.0
8191210290;1;1.0
8191278332;2;2.0
8191286432;2;2.0
8191321289;1;1.0
8191324385;1;1.0
8191339730;1;1.0
8191611600;2;2.0
8191618451;3;3.0
8191841444;2;2.0
8191966654;1;1.0
8192039129;4;1.0
8192048039;1;1.0
8192232204;3;3.0
8192238830;1;1.0
8192240061;3;3.0
8192266028;2;2.0
8192282813;2;2.0
8192286649;1;2.0
8192299201;1;1.0
8192301621;1;1.0
8192337901;1;1.0
8192364976;1;1.0
8192376710;2;2.0
8192456668;1;1.0
8192458520;2;2.0
8192478475;2;2.0
8192516660;2;2.0
8192535614;4;4.0
8192612465;2;1.0
8192622770;3;3.0
8192626253;2;2.0
8192627659;2;2.0
8192673251;2;2.0
8192690180;2;2.0
8192730662;3;3.0
8192753280;3;3.0
8192760812;1;1.0
8192830292;2;2.0
8192863891;1;1.0
8192868508;1;1.0
8192909042;2;2.0
8192961478;1;1.0
8193044762;1;1.0
8193118472;1;1.0
8193160320;1;1.0
8193165390;2;2.0
8193209354;1;1.0
8193237994;3;3.0
8193266587;2;2.0
8193269926;1;1.0
8193284801;1;1.0
8193344804;1;1.0
8193466594;4;3.0
8193478339;2;2.0
8193479220;5;5.0
8193592620;2;2.0
8193639529;3;3.0
8193696166;1;1.0
8193701348;1;1.0
8193770234;4;4.0
8193811879;1;1.0
8193918088;1;1.0
8194010640;2;3.0
8194033187;2;2.0
8194125200;2;2.0
8194184711;2;2.0
8194223121;2;1.0
8194250528;1;1.0
8194264588;3;3.0
8194286980;1;1.0
8194305284;1;1.0
8194321484;2;2.0
8195528287;2;2.0
8195541976;1;1.0
8195575609;1;1.0
8195602002;2;2.0
8195645160;2;2.0
8195666914;4;4.0
8195714153;3;2.0
8195782825;7;7.0
8195878008;4;4.0
8195881483;2;2.0
8195913865;3;3.0
8196002530;2;2.0
8196003340;2;2.0
8196027443;2;2.0
8196039611;4;4.0
8196118325;3;3.0
8196168349;2;2.0
8196182252;1;1.0
8196192800;3;3.0
8196218206;1;1.0
8196224354;2;2.0
8196245351;1;
8196248881;1;1.0
8196284683;1;1.0
8196317875;2;2.0
8196335261;3;3.0
8196341237;2;2.0
8196347944;2;2.0
8196365179;1;1.0
8196380801;1;1.0
8196397291;1;
8196398859;1;1.0
8196416423;1;
8196422660;1;1.0
8196439717;1;
8196864507;2;2.0
8196873328;4;4.0
8196878710;3;3.0
8196888198;1;1.0
8196899041;3;3.0
8196905386;2;2.0
8196906277;3;3.0
8196979908;4;4.0
8196987099;2;2.0
8197017344;4;4.0
8197028621;3;3.0
8197048061;2;2.0
8197066205;2;2.0
8197120609;3;2.0
8197139105;2;2.0
8197252939;2;2.0
8197253587;2;2.0
8197256764;2;2.0
8197308900;4;4.0
8197321094;2;2.0
8197327610;3;3.0
8197371601;4;4.0
8197381313;2;2.0
8197406758;1;1.0
8197460612;2;2.0
8197464103;1;1.0
8197497451;1;1.0
8197543151;4;4.0
8197552657;1;1.0
8197578370;3;3.0
8197603740;1;1.0
8197668604;3;3.0
8197687315;2;2.0
8197725268;1;1.0
8197725853;2;2.0
8197778701;1;1.0
8197783039;4;4.0
8197790914;3;3.0
8197861102;2;2.0
8197865868;2;2.0
8197865949;2;2.0
8197874344;1;1.0
8197876479;2;2.0
8197879303;2;2.0
8197899681;1;1.0
8197938415;1;1.0
8197944229;3;3.0
8198022716;2;1.0
8198047549;2;2.0
8198091017;5;5.0
8198097643;2;2.0
8198103635;6;6.0
8198115994;1;1.0
8198121293;3;3.0
8198168095;2;2.0
8198169733;1;1.0
8198194096;2;2.0
8198198326;5;5.0
8198285130;2;2.0
8198354808;2;3.0
8198367888;3;3.0
8198432370;2;2.0
8198450513;3;3.0
8198464220;1;1.0
8198512136;1;1.0
8198523685;3;3.0
8198542639;1;1.0
8198569758;2;2.0
8198592148;1;1.0
8198616691;3;3.0
8198663347;1;1.0
8198720677;2;2.0
8198733493;3;3.0
8198734708;3;3.0
8198755705;1;1.0
8198767550;3;3.0
8198771077;2;2.0
8198780815;2;2.0
8198784721;3;3.0
8198837515;2;2.0
8198871888;2;2.0
8198997202;2;1.0
8199010088;3;3.0
8199026758;4;4.0
8199040157;2;1.0
8199071893;1;1.0
8199085410;4;4.0
8199111437;3;3.0
8199134720;1;1.0
8199143800;1;1.0
